label,diskUsage,forkCount,squashMergeAllowed,isArchived,isFork,C,Shell,C++,assign_,stargazer_,milestone,Ruby,Makefile,Python,JavaScript,HTML,CSS,Java,languageCounter,popularLanguageCounter,hasLanguage,description_len,has_description,has_issue,stargazer_non_zero,has_milestone,has_release,contributed
0,8776,0,0,0,1,0.028100254157831888,0.0,0.5612904794013289,1.0,1.0,0.0,0.0,0.0,0.007476362647214906,0.0,0.0,0.0,0.0,4,3,0,96,0,0,0,0,0,0
1,112,9,0,0,0,0.0,0.0,0.9142545598731164,14.0,15.0,0.0,0.0,0.0,0.05594453023915856,0.0,0.0,0.0,0.0,3,2,0,74,0,0,0,0,0,0
0,76,24,0,0,0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,30,0,1,0,0,0,1
0,376,3,0,0,0,0.0,0.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,54,0,1,0,0,0,1
0,2409,0,0,0,1,0.0,0.0009819354032933596,0.0,1.0,0.0,0.0,0.0,0.0016074885494703796,0.3165546556873656,0.0,0.6808559203598707,0.0,0.0,4,4,0,50,0,0,1,0,0,0
0,1199,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.12443977873783665,0.0,0.0,0.0,0.6399644688496791,0.23559575241248434,0.0,3,3,0,15,0,0,1,0,0,0
0,191930,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,93,0,0,1,0,0,0
0,615,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5088629485516645,0.0,0.4911370514483354,0.0,0.0,2,2,0,34,0,0,1,0,0,0
0,20,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245628877608573,0.5754371122391427,0.0,2,2,0,63,0,0,1,0,0,0
0,3092,3,0,0,0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.08571159564702283,0.12483817564121676,0.10213019701380116,0.049921147403356535,0.0,6,4,0,59,0,0,0,0,0,0
0,2223,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,32,0,0,1,0,0,0
0,1457,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9806018051924386,0.019398194807561428,0.0,0.0,2,2,0,74,0,0,1,0,0,0
0,149022,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,43,0,0,1,0,0,0
0,8004,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0038379376516166405,0.7111227777978928,0.2850392845504906,0.0,3,3,0,11,0,1,1,0,0,0
1,149,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9883186870387948,0.0,0.0,0.0,0.0,2,1,0,3,1,0,1,0,0,0
0,14300,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0077538817826079435,0.8506101072618615,0.015887965734916524,0.0,5,3,0,57,0,0,1,0,0,0
0,132,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,64,0,0,1,0,0,0
0,186,31,0,0,0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,1,0,0,0,0,0
0,3019,1,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1515331823934891,0.0,0.4252545218921604,0.0,3,2,0,66,0,1,1,0,0,0
0,21507,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.029362060698041443,0.0,0.0,0.0650602185278467,0.5751742310324439,0.31419313690345946,0.0,7,4,0,95,0,0,1,0,0,0
1,55112,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024718999761530115,0.0,0.0021994372497698748,0.0,0.0,3,2,0,24,0,0,1,0,0,0
0,184389,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9826883126985316,0.007907751358676895,0.005093378122866988,0.0,5,3,0,150,0,0,1,0,0,0
0,2041,1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,53,0,1,0,0,0,0
0,7758,0,0,0,0,0.0,0.0,0.9872143626315274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012785637368472576,2,2,0,100,0,0,1,0,0,0
0,2502,0,0,0,0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7068737093753932,0.0,0.0,4,1,0,3,1,1,1,0,0,0
0,827,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,1,0,1,0,0,0
0,79172,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,61,0,0,1,0,0,0
0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,3,1,0,1,0,0,0
0,2322,0,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0004963946075869996,0.0,0.0,0.0,0.0,0.0,0.3193123628383321,3,2,0,58,0,0,1,0,0,0
0,94,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1680540593477622,0.14122025266869062,0.007834688081480756,0.0,4,3,0,3,1,0,1,0,0,0
1,3705,24,0,0,0,0.0,0.1136689951118783,0.0,62.0,5.0,0.0,0.011921854582412442,0.0,0.2686692370981012,0.0,0.3933405391453047,0.19888041040863408,0.0,6,5,0,79,0,1,0,0,0,0
0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,49,0,0,1,0,0,0
0,60749,1,0,0,0,0.0,0.0007058727876801178,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.5462568416073204,0.07648926223358846,0.031161881391197657,0.0,6,4,0,35,0,1,0,0,0,1
0,4275,1,0,0,0,0.5678876452007663,0.0005279445401949038,0.0009623455089475068,3.0,0.0,0.0,0.0,0.008593194384822875,0.17015063077839784,0.0,0.0,0.0,0.0,8,5,0,17,0,0,1,0,0,0
0,2743,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,32,0,0,1,0,0,0
0,2,0,0,0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,39,0,0,0,0,0,0
0,104,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,1,0,0,0,0,0
0,461,14,0,0,0,0.3533207859580576,0.007561183344550528,0.5699208443271768,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,86,0,1,0,0,0,0
0,10869,0,0,0,1,0.0,0.002619650259602437,0.0,1.0,1.0,0.0,0.0,0.0,0.4124075432851514,0.00042645469342365264,0.3058672736290819,0.0,0.008491054704181603,6,5,0,34,0,0,0,0,0,0
0,9286,0,0,0,1,0.0,0.0002006278699255807,0.0,1.0,0.0,0.0,0.0,0.0,0.38533097807715255,0.0,0.0,0.0,0.0,3,2,0,62,0,0,1,0,0,0
0,241,0,0,0,1,0.2472845449331781,0.07366920978085191,0.3943449018960393,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,51,0,0,0,0,0,0
0,3936,10,0,0,0,0.0,0.00816599204562665,0.9918340079543734,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,77,0,1,0,0,0,0
0,514,0,0,0,1,0.3647196523914124,0.013638185637095351,0.6120957526976543,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,86,0,0,0,0,0,0
0,4745,0,0,0,1,0.0,0.007501511316946217,0.0,10.0,1.0,0.0,0.0,0.013937416109101715,0.0,0.011825414715616258,0.00550221830589055,0.0,0.0,8,4,0,72,0,0,0,0,0,0
0,1904,0,0,0,1,0.0,0.006969705842825362,0.0,1.0,0.0,0.0,0.0,0.0,0.012633014166905049,0.009571989635913018,0.0014543057435691831,0.0,0.0,5,4,0,35,0,0,1,0,0,0
0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13137254901960785,0.8686274509803922,0.0,0.0,2,2,0,3,1,0,1,0,0,0
0,13,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,39,0,0,0,0,0,0
0,12200,0,0,0,1,0.0,9.884850319536613e-05,0.0,1.0,0.0,0.0,0.0,0.00039318757297799646,0.9986439220967884,0.0,0.0,0.0,0.0,4,3,0,24,0,0,1,0,0,0
0,332,3,0,0,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,298,0,0,0,0,0,0
1,427,326,0,0,0,0.0,0.0,0.0,9.0,928.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,58,0,1,0,0,1,0
0,35659,0,0,0,1,0.03043126575457698,0.0006696313195432924,0.14511497133336962,1.0,0.0,0.0,0.0,0.0,0.0,0.0017970940728354306,0.013553146973982437,0.0,0.14517947960508934,12,6,0,21,0,0,1,0,0,0
1,123,19,0,0,0,0.0,0.0,0.0,5.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,38,0,1,0,0,0,1
0,31,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,38,0,0,1,0,0,0
0,382,0,0,0,1,0.2537988205783051,0.0,0.2997648595149246,1.0,0.0,0.0,0.0,0.0,0.20704346999582612,0.0,0.0,0.0,0.0,6,3,0,13,0,0,1,0,0,0
0,41685,12,0,0,1,0.0373094871408935,0.0009375676011329824,0.7848364035707909,8.0,46.0,0.0,0.0,0.00013359924377850214,0.010383048900951116,0.00040450999324030863,0.00249815188415853,0.0,0.0,22,7,0,88,0,1,0,0,1,1
0,1268,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08642472441737555,0.3246967332762873,0.5399909397493331,0.0,4,3,0,71,0,0,1,0,0,0
0,416,0,0,0,1,0.8329495078294444,0.0,0.16025409943513594,1.0,0.0,0.0,0.0,0.0,0.0017938752770693806,0.0,0.0,0.0,0.0,5,3,0,80,0,0,1,0,0,0
0,5,1,0,0,0,0.0,0.0,0.9661041396220972,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,3,1,0,0,0,0,0
0,102,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,38,0,0,1,0,0,0
0,1236,1,0,0,0,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,61,0,0,0,0,0,0
0,482,0,0,0,1,0.09048560135516658,0.9095143986448334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,95,0,0,1,0,0,0
0,1150,0,0,0,1,0.0457079853571964,0.0,0.5613191579904347,1.0,3.0,0.0,0.0,0.004282101251988722,0.3604520989791625,0.0,0.0,0.0,0.0,6,4,0,66,0,0,0,0,1,0
1,194059,1395,0,0,0,0.2104299675503056,0.00010841237093025826,0.7176956603350441,3.0,2398.0,0.0,0.0,8.630897653821273e-05,0.00781953837172651,0.00042975546345785297,0.010033243139148064,8.535326399320248e-05,0.0,30,8,0,106,0,0,0,0,0,1
0,7713,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.034371518593699815,0.0,0.0,0.4641556115997895,0.16485206372639474,0.3366208060801159,0.0,4,4,0,47,0,0,1,0,0,0
0,1400,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.9108652978937876,0.0,0.0,0.023449519868428036,0.0,0.05672979998938936,0.0,4,3,0,3,1,0,1,0,0,0
0,573,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,29,0,0,1,0,0,0
0,328,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.7353503424399789,0.0,0.0,0.010371039361782193,0.18118461654248516,0.0572138180176112,0.0,5,4,0,55,0,0,1,0,0,0
0,168,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,31,0,0,1,0,0,0
0,659240,0,0,0,1,0.9619654658063403,0.0003937061784095263,0.008668187200273226,1.0,0.0,0.0,0.0,0.002725231290841555,0.00013399875618097523,0.0,0.0,0.0,0.0,17,5,0,29,0,0,1,0,0,0
0,4712,1,0,0,0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,39,0,0,0,0,0,0
0,5405,1,0,0,0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,129,0,0,0,0,0,0
0,157,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,60,0,0,1,0,0,0
0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,40,0,0,1,0,0,0
0,800,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,108,0,0,0,0,0,0
0,350,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9814384728180188,0.0,0.0,0.0,0.0,2,1,0,37,0,0,1,0,0,0
0,172,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,3,1,0,1,0,0,0
0,60,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,87,0,0,1,0,0,0
0,495,0,0,0,1,0.2645335475161726,0.0,0.6894816549495106,1.0,0.0,0.0,0.0,0.045984797534316835,0.0,0.0,0.0,0.0,0.0,3,3,0,46,0,0,1,0,0,0
0,947,0,0,0,1,0.0,0.001063739256233512,0.9989362607437664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,45,0,0,0,0,0,0
0,1436,1,0,0,0,0.870741207154015,0.012025434051074549,0.0,1.0,0.0,0.0,0.0,0.0029211998596172504,0.1143121589352932,0.0,0.0,0.0,0.0,4,4,0,3,1,0,1,0,0,0
0,124,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,1,0,1,0,0,0
0,116951,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,341,0,0,1,0,0,0
0,172,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,20,0,0,1,0,0,0
0,1948,0,0,0,0,0.0,0.011867536207334632,0.0,1.0,0.0,0.0,0.0,0.0,0.049043787583636825,0.0,0.0,0.0,0.0,4,2,0,3,1,0,1,0,0,0
0,758143,0,0,0,1,0.9644422395757692,0.00031460082766905537,0.007134472616757858,1.0,0.0,0.0,0.0,0.002677247098142525,0.0002835694979247725,0.0,0.0,0.0,0.0,13,5,0,21,0,0,1,0,0,0
0,136,2,0,0,0,0.9553348929461424,0.0,0.03493871738798759,1.0,0.0,0.0,0.0,0.009726389665869908,0.0,0.0,0.0,0.0,0.0,3,3,0,52,0,0,1,0,0,0
0,123964,0,0,0,1,0.9630621772375552,0.000301836406555994,0.007899129929406248,1.0,0.0,0.0,0.0,0.002889937232129659,0.0002532992921027636,0.0,0.0,0.0,0.0,18,5,0,334,0,0,1,0,0,0
0,2778,0,0,0,1,0.96786013145434,0.00032966103541116963,0.0015288070563480092,1.0,0.0,0.0,0.0,0.008803455385873208,0.0,0.0,0.012252882371560343,0.0,0.0,9,5,0,77,0,0,1,0,0,0
0,192,0,0,0,1,0.8732093345656192,0.06538094963031424,0.0,1.0,0.0,0.0,0.0,0.01566110212569316,0.04574861367837338,0.0,0.0,0.0,0.0,4,4,0,83,0,0,1,0,0,0
0,2026,0,0,0,1,0.45239590288594,0.0033661527702906853,0.023781880373163342,1.0,0.0,0.0,0.0,0.0050067930863686725,0.0,0.0,0.0,0.0,0.5154492708842373,5,5,0,76,0,0,1,0,0,0
0,17162,0,0,0,1,0.0005391411379947001,0.03393028803360985,0.0,1.0,0.0,0.0,0.0,0.0,0.9655305708283954,0.0,0.0,0.0,0.0,3,3,0,3,1,0,1,0,0,0
0,22,1,0,0,0,0.9958249717435932,0.0,0.0,1.0,0.0,0.0,0.0,0.004175028256406707,0.0,0.0,0.0,0.0,0.0,2,2,0,3,1,0,1,0,0,0
0,136856,1,0,0,1,0.9648756589356956,0.0004839921702999865,0.006486046762767092,1.0,1.0,0.0,0.0,0.002918942005466415,0.0002941613930470669,0.0,0.0,0.0,0.0,18,5,0,3,1,0,0,0,0,0
0,73,1,0,0,0,0.02811843665732477,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.3948241935163284,0.08175150563495061,0.07412560540107199,0.0,0.0,5,4,0,86,0,0,1,0,0,0
0,340,2,0,0,0,0.009480869294334044,0.0,0.2039999515664404,5.0,6.0,0.0,0.0,0.01765513324182326,0.0,0.7688640458974023,0.0,0.0,0.0,4,4,0,130,0,1,0,0,0,0
0,30159,0,0,0,1,0.4861581201791974,0.21938434170567106,0.08616191640201812,5.0,0.0,0.0,0.0,0.05588149348404911,0.0,0.0,0.0,0.0,0.0,13,4,0,21,0,0,1,0,0,0
0,5,0,0,0,0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3,1,0,1,0,0,0
0,202,0,0,0,1,0.8491723292731342,0.1299244538293796,0.0008170263692383817,1.0,0.0,0.0,0.0,0.0034177018544197103,0.016668488673828113,0.0,0.0,0.0,0.0,5,5,0,3,1,0,1,0,0,0
0,587,0,0,0,0,0.10294565363864586,0.7169387561575741,0.02353478436637503,1.0,2.0,0.0,0.0,0.00217105952695857,0.11888422513138655,0.0,0.0,0.0,0.0,7,5,0,3,1,0,0,0,0,0
0,1781429,0,0,0,1,0.954122220086585,0.00032391421601625216,0.0223492917538114,4.0,0.0,0.0,0.0,0.002688560428718295,0.000406132152919807,0.0,0.0,0.0,0.0,14,5,0,56,0,0,1,0,0,0
0,249750,0,0,0,1,0.9202654063448374,0.0015432714144155027,0.02743885109793422,5.0,0.0,0.0,2.3013695306459352e-05,0.004433878915719229,0.0009437638840473027,4.477405212148803e-06,5.239736486112543e-05,8.931641806304567e-05,0.0016298285338175698,31,10,0,33,0,0,1,0,0,0
0,359,0,0,0,1,0.16207476900009934,0.0,0.8184908307566321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,76,0,0,1,0,0,0
0,2092,1,0,0,0,0.2893605571383349,0.01289332067109845,0.0056093700538144995,12.0,0.0,0.0,0.0,0.004906616017727129,0.32074707185818296,0.0,0.0,0.0,0.0,6,5,0,15,0,0,1,0,0,0
0,10457,0,0,0,1,0.009953438265220136,0.0,0.972277757766623,5.0,0.0,0.0,0.0,0.003083186554266397,0.0,0.0,0.0,0.0,0.0,4,3,0,41,0,0,1,0,0,0
0,66,0,0,0,0,0.9599403639642594,0.0,0.035469095827526845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,3,1,0,1,0,0,0
0,4,0,0,0,0,0.8429003021148036,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,70,0,0,1,0,0,0
0,1,0,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,57,0,0,1,0,0,0
1,1765,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,3,1,0,1,0,0,0
0,669,2,0,0,0,0.05335912415755057,0.0017774757230797384,0.011880334060878545,2.0,7.0,0.0,0.0,0.0,0.000622987814706869,0.003023451352493476,0.0,0.0,0.0010412173966079835,7,6,0,14,0,1,0,0,0,0
0,9136,0,0,0,0,0.26248492097986026,0.15098910937998913,0.5451989832302621,5.0,3.0,0.0,0.0,0.0,0.03781826410447075,0.0,0.0,0.0,0.0,7,4,0,154,0,1,0,0,0,0
0,13772,1,0,0,0,0.0,0.00025801989319867665,0.0,1.0,1.0,0.0,3.549155123008927e-05,0.0,0.0,0.07056242319118661,0.0,0.0,0.0,4,3,0,60,0,0,0,0,0,0
0,19,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,3,1,0,1,0,0,0
0,48808,0,0,0,0,0.0,0.00017347893668316205,0.0,5.0,0.0,0.0,0.0005873501141987058,0.0,0.002842080636975003,0.21061334221545489,0.482083095419363,0.30346868655627457,0.0,7,6,0,3,1,1,1,0,0,0
1,16359,47,0,0,0,0.0,0.0021572650624113038,0.0,25.0,290.0,0.0,0.0,0.0,0.019248428184162773,0.0,0.0,0.0,0.0,4,2,0,51,0,1,0,0,0,1
1,413343,0,0,0,1,0.0035479850216167327,0.0036068253845236006,0.5205283519596681,1.0,0.0,0.0,3.643328363584865e-05,3.207731954739233e-05,0.021404719662696442,0.0,0.0,0.0,0.0,17,6,0,30,0,0,1,0,0,0
1,19682,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,42,0,0,1,0,0,0
1,323089,0,0,0,1,0.004194153552051689,0.005337562718863943,0.468784847713359,3.0,0.0,0.0,6.903364395654554e-06,0.0006073193810743849,0.4128329530824765,0.0,0.0590639237281974,0.0,0.006866373973271258,19,8,0,64,0,0,1,0,1,1
0,267952,0,0,0,1,0.3251459241008752,0.001159355709184835,0.011833343557292993,1.0,0.0,0.0,0.0,0.0006011296862928928,0.6142981318379345,0.0,0.003847499635166643,2.08755787455208e-06,0.0,17,7,0,31,0,0,1,0,0,0
0,1416,22,0,0,0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,17,0,0,0,0,0,0
0,338,0,0,0,1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,59,0,0,1,0,0,0
0,5304,0,0,0,1,0.0,0.001583184603863451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006482246573660133,0.005250139162727615,0.005595876778579752,0.0,6,4,0,22,0,0,1,0,0,0
1,6844,42,0,0,0,0.0,0.02302381954536098,0.5994078652939628,12.0,100.0,0.0,0.0,0.0,0.3156123043584678,0.006444662236409423,0.0,0.01845633288170517,0.0,7,5,0,55,0,1,0,0,1,1
0,360456,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2087059853649384,0.773844518106198,0.007651093460087144,0.00979840306877645,0.0,4,4,0,3,1,0,1,0,0,0
1,26085,0,0,0,0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09004493605254063,0.0,0.0,2,1,0,3,1,0,0,0,0,0
1,28,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,3,1,0,1,0,0,0
1,59443,92,0,0,0,0.0,0.01905724060340275,0.2237962941703212,19.0,940.0,0.0,0.0,0.0,0.017752317100238026,0.06827313847496154,0.0,0.0,0.0,5,4,0,86,0,0,0,0,0,1
1,2030,30,0,0,0,0.0,0.02708171290882291,0.0,18.0,251.0,0.0,0.0,0.0,0.0,0.027843199112324656,0.0,0.0,0.0,3,2,0,66,0,0,0,0,0,1
0,149034,2,0,0,1,0.00031917573868070254,0.011448335992737986,0.2877283179886786,1.0,1.0,0.0,0.0,0.0011236023971442617,0.6367331879546426,0.007833841781307294,0.03467998916736887,0.0,0.0,9,7,0,28,0,0,0,0,0,0
0,7,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,23,0,0,1,0,0,0
0,13615,1,0,0,0,0.0,0.0005735654546832758,0.0,2.0,0.0,0.0,0.0,0.0,0.5049515290867591,0.3470576344846755,0.0371950038321921,0.10332179464503796,0.0,6,5,0,24,0,0,1,0,0,0
0,8093,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,28,0,0,1,0,0,0
0,15907,0,0,0,0,0.0,0.009389486917576805,0.0,12.0,3.0,0.0,0.0,0.0,0.1750052382074854,0.4641411958827689,0.2876332469029098,0.06380464105183206,0.0,6,5,0,3,1,0,0,0,0,0
0,17622,0,0,0,1,0.07353273390423397,0.009841318810363788,0.16227477869721202,1.0,0.0,0.0,0.005733222536809159,0.0017415621314730136,0.0940463454562644,0.007081689215749694,0.009625365106061134,0.0003045245784175669,0.0004747000781215013,25,10,0,53,0,0,1,0,0,0
1,20201,0,0,0,1,0.0,0.0004484790013812659,0.0,1.0,0.0,0.0,0.0,0.0,0.3927621776394163,0.0,0.0,0.0,0.0,3,2,0,62,0,0,1,0,0,0
0,5216,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.1433450996677741,0.0,0.0,0.707828073089701,0.10014015780730896,0.04868666943521595,0.0,4,4,0,3,1,0,1,0,0,0
0,47619,0,0,0,0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.004718658857562895,0.7290565053470229,0.15500438669290778,0.11122044910250636,0.0,4,4,0,3,1,0,1,0,0,0
0,133,1,0,0,0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.7826596069646675,0.16754912941655636,0.049791263618776095,0.0,3,3,0,3,1,0,1,0,0,0
0,3146,1,0,0,1,0.0,0.05990257208634767,0.37459261863289023,1.0,5.0,0.0,0.0,0.008759525389143371,0.4878466210804824,0.0,0.0019202761602935,0.003417642223344109,0.0,8,6,0,58,0,0,0,0,0,0
0,40007,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18882935810181836,0.0,0.017666163298235452,0.0,0.0,3,2,0,24,0,0,1,0,0,0
0,2249,0,0,0,1,0.0,0.3095996556177357,0.0,1.0,0.0,0.0,0.0,0.0,0.6842875591907017,0.0,0.0,0.0,0.0,3,2,0,87,0,0,1,0,0,0
0,7442,35,0,0,0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,71,0,1,0,0,0,0
